date,spx,vix
1993-04-02,441.3900,14.5000
1993-04-05,442.2900,14.1200
1993-04-06,441.1600,14.2400
1993-04-07,442.7300,13.6400
1993-04-08,441.8400,12.8300
1993-04-12,448.3700,11.9300
1993-04-13,449.2200,11.7000
1993-04-14,448.6600,11.7600
1993-04-15,448.4000,10.9600
1993-04-16,448.9400,11.2900
1993-04-19,447.4600,12.0600
1993-04-20,445.1000,11.9400
1993-04-21,443.6300,12.1100
1993-04-22,439.4600,12.6800
1993-04-23,437.0300,13.3600
1993-04-26,433.5400,15.2500
1993-04-27,438.0100,13.9300
1993-04-28,438.0200,13.1200
1993-04-29,438.8900,12.8000
1993-04-30,440.1900,12.4200
1993-05-03,442.4600,12.9000
1993-05-04,444.0500,12.1400
1993-05-05,444.5200,12.3800
1993-05-06,443.2600,13.2200
1993-05-07,442.3100,13.0100
1993-05-10,442.8000,13.7200
1993-05-11,444.3600,13.3500
1993-05-12,444.8000,13.5600
1993-05-13,439.2300,14.7600
1993-05-14,439.5600,14.3900
1993-05-17,440.3700,14.1300
1993-05-18,440.3200,14.1900
1993-05-19,447.5700,14.2900
1993-05-20,450.5900,13.9800
1993-05-21,445.8400,14.5100
1993-05-24,448.0000,14.1000
1993-05-25,448.8500,14.0400
1993-05-26,453.4400,12.8800
1993-05-27,452.4100,13.1000
1993-05-28,450.1900,13.4700
1993-06-01,453.8300,13.6700
1993-06-02,453.8500,13.4800
1993-06-03,452.4900,13.5400
1993-06-04,450.0600,12.8600
1993-06-07,447.6900,14.0700
1993-06-08,444.7100,14.7400
1993-06-09,445.7800,13.9600
1993-06-10,445.3800,13.3100
1993-06-11,447.2600,12.7100
1993-06-14,447.7100,12.3300
1993-06-15,446.2700,11.9900
1993-06-16,447.4300,11.8700
1993-06-17,448.5400,11.6600
1993-06-18,443.6800,12.2400
1993-06-21,446.2200,12.2500
1993-06-22,445.9300,11.6500
1993-06-23,443.1900,12.0400
1993-06-24,446.6200,12.2500
1993-06-25,447.6000,11.2500
1993-06-28,451.8500,11.1100
1993-06-29,450.6900,11.2900
1993-06-30,450.5300,11.2600
1993-07-01,449.0200,11.5100
1993-07-02,445.8400,11.3300
1993-07-06,441.4300,13.8700
1993-07-07,442.8300,13.0500
1993-07-08,448.6400,12.2400
1993-07-09,448.1100,10.8000
1993-07-12,448.9800,10.8500
1993-07-13,448.0900,11.0200
1993-07-14,450.0800,10.7800
1993-07-15,449.2200,10.6000
1993-07-16,445.7500,10.9600
1993-07-19,446.0300,11.4600
1993-07-20,447.3100,11.0500
1993-07-21,447.1800,11.9700
1993-07-22,444.5100,11.6900
1993-07-23,447.1000,11.3200
1993-07-26,449.0900,11.3200
1993-07-27,448.2400,11.3400
1993-07-28,447.1900,11.3700
1993-07-29,450.2400,11.2500
1993-07-30,448.1300,11.7300
1993-08-02,450.1500,11.4700
1993-08-03,449.2700,11.4900
1993-08-04,448.5400,11.7100
1993-08-05,448.1300,12.0300
1993-08-06,448.6800,12.3300
1993-08-09,450.7200,12.3900
1993-08-10,449.4500,12.3100
1993-08-11,450.4600,12.0700
1993-08-12,448.9600,12.3800
1993-08-13,450.1400,12.1900
1993-08-16,452.3800,12.0100
1993-08-17,453.1300,11.5900
1993-08-18,456.0400,11.5200
1993-08-19,456.4300,11.6300
1993-08-20,456.1600,11.6200
1993-08-23,455.2300,12.1500
1993-08-24,459.7700,11.8000
1993-08-25,460.1300,12.1000
1993-08-26,461.0400,12.1400
1993-08-27,460.5400,11.9100
1993-08-30,461.9000,11.7400
1993-08-31,463.5600,11.8500
1993-09-01,463.1500,11.4800
1993-09-02,461.3000,11.8700
1993-09-03,461.3400,11.1600
1993-09-07,458.5200,12.9000
1993-09-08,456.6500,13.2400
1993-09-09,457.5000,12.6700
1993-09-10,461.7200,11.7000
1993-09-13,462.0600,12.1600
1993-09-14,459.9000,13.1500
1993-09-15,461.6000,12.7000
1993-09-16,459.4300,13.3600
1993-09-17,458.8300,13.3900
1993-09-20,455.0500,14.6000
1993-09-21,452.9500,17.3000
1993-09-22,456.2000,13.7500
1993-09-23,457.7400,13.3600
1993-09-24,457.6300,12.4700
1993-09-27,461.8000,12.4900
1993-09-28,461.5300,12.1900
1993-09-29,460.1100,12.6300
1993-09-30,458.9300,12.9900
1993-10-01,461.2800,11.8300
1993-10-04,461.3400,12.8500
1993-10-05,461.2000,12.9700
1993-10-06,460.7400,12.6800
1993-10-07,459.1800,13.1400
1993-10-08,460.3100,12.0400
1993-10-11,460.8800,12.2600
1993-10-12,461.1200,12.4100
1993-10-13,461.4900,11.3800
1993-10-14,466.8300,11.0000
1993-10-15,469.5000,10.8700
1993-10-18,468.4500,11.3300
1993-10-19,466.2100,11.6100
1993-10-20,466.0700,11.3200
1993-10-21,465.3600,11.2000
1993-10-22,463.2700,11.4800
1993-10-25,464.2000,11.8300
1993-10-26,464.3000,11.8300
1993-10-27,464.6100,12.0100
1993-10-28,467.7300,11.8800
1993-10-29,467.8300,11.4600
1993-11-01,469.1000,11.7800
1993-11-02,468.4400,11.7400
1993-11-03,463.0200,13.2600
1993-11-04,457.4900,14.6800
1993-11-05,459.5700,14.9700
1993-11-08,460.2100,14.3100
1993-11-09,460.3300,13.9400
1993-11-10,463.7200,13.7200
1993-11-11,462.6400,13.8800
1993-11-12,465.3900,13.3300
1993-11-15,463.7500,14.4600
1993-11-16,466.7400,15.1100
1993-11-17,464.8100,15.5700
1993-11-18,463.6200,14.6500
1993-11-19,462.6000,15.0300
1993-11-22,459.1300,15.9000
1993-11-23,461.0300,14.2700
1993-11-24,462.3600,13.5100
1993-11-26,463.0600,13.7700
1993-11-29,461.9000,14.1200
1993-11-30,461.7900,13.7600
1993-12-01,461.8900,13.8300
1993-12-02,463.1100,13.5100
1993-12-03,464.8900,12.6900
1993-12-06,466.4300,12.8400
1993-12-07,466.7600,12.4100
1993-12-08,466.2900,12.4600
1993-12-09,464.1800,12.4300
1993-12-10,463.9300,12.6000
1993-12-13,465.7000,10.9800
1993-12-14,463.0600,11.1300
1993-12-15,461.8400,11.0300
1993-12-16,463.3400,10.9000
1993-12-17,466.3800,11.0800
1993-12-20,465.8500,10.7500
1993-12-21,465.3000,10.0800
1993-12-22,467.3200,9.3100
1993-12-23,467.3800,9.4800
1993-12-27,470.5400,9.7000
1993-12-28,470.9400,9.8200
1993-12-29,470.5800,10.4600
1993-12-30,468.6400,10.6900
1993-12-31,466.4500,11.6600
1994-01-03,465.4400,12.5700
1994-01-04,466.8900,11.9100
1994-01-05,467.5500,10.9400
1994-01-06,467.1200,11.2700
1994-01-07,469.9000,10.9600
1994-01-10,475.2700,10.7400
1994-01-11,474.1300,11.2900
1994-01-12,474.1700,11.6500
1994-01-13,472.4700,12.0800
1994-01-14,474.9100,11.1500
1994-01-17,473.3000,11.8800
1994-01-18,474.2500,11.6300
1994-01-19,474.3000,11.7600
1994-01-20,474.9800,11.1600
1994-01-21,474.7200,11.0900
1994-01-24,471.9700,11.6000
1994-01-25,470.9200,11.3800
1994-01-26,473.2000,11.1700
1994-01-27,477.0500,10.3000
1994-01-28,478.7000,9.9400
1994-01-31,481.6100,10.6300
1994-02-01,479.6200,10.6500
1994-02-02,482.0000,10.6100
1994-02-03,480.7100,10.7500
1994-02-04,469.8100,15.2500
1994-02-07,471.7600,13.9600
1994-02-08,471.0500,13.6600
1994-02-09,472.7700,13.3000
1994-02-10,468.9300,14.2400
1994-02-11,470.1800,14.4600
1994-02-14,470.2300,14.2800
1994-02-15,472.5200,13.4000
1994-02-16,472.7900,13.1300
1994-02-17,470.3400,13.7900
1994-02-18,467.6900,14.7000
1994-02-22,471.4600,13.5200
1994-02-23,470.6900,13.9100
1994-02-24,464.2600,15.9600
1994-02-25,466.0700,14.8000
1994-02-28,467.1400,14.8700
1994-03-01,464.4400,15.8300
1994-03-02,464.8100,16.0800
1994-03-03,463.0100,16.3600
1994-03-04,464.7400,16.0000
1994-03-07,466.9100,14.2600
1994-03-08,465.8800,16.2300
1994-03-09,467.0600,14.4100
1994-03-10,463.9000,16.5500
1994-03-11,466.4400,14.8700
1994-03-14,467.3900,16.6100
1994-03-15,467.0100,14.7800
1994-03-16,469.4200,14.5100
1994-03-17,470.9000,12.7600
1994-03-18,471.0600,13.3200
1994-03-21,468.5400,14.3400
1994-03-22,468.8000,13.3900
1994-03-23,468.5400,12.3100
1994-03-24,464.3500,13.4300
1994-03-25,460.5800,13.6700
1994-03-28,460.0000,14.9000
1994-03-29,452.4800,16.4900
1994-03-30,445.5500,18.5900
1994-03-31,445.7700,20.4500
1994-04-04,438.9200,23.8700
1994-04-05,448.2900,18.1300
1994-04-06,448.0500,17.3800
1994-04-07,450.8800,16.9800
1994-04-08,447.1000,16.9200
1994-04-11,449.8700,16.6100
1994-04-12,447.5700,16.4200
1994-04-13,446.2600,17.0200
1994-04-14,446.3800,16.2700
1994-04-15,446.1800,15.9800
1994-04-18,442.4600,17.2200
1994-04-19,442.5400,16.9300
1994-04-20,441.9600,17.0100
1994-04-21,448.7300,14.9300
1994-04-22,447.6300,14.9400
1994-04-25,452.7100,14.2600
1994-04-26,451.8700,13.8000
1994-04-28,449.1000,14.5100
1994-04-29,450.9100,13.7700
1994-05-02,453.0200,14.1100
1994-05-03,453.0300,13.8100
1994-05-04,451.7200,14.2900
1994-05-05,451.3800,14.5600
1994-05-06,447.8200,15.0800
1994-05-09,442.3200,16.1600
1994-05-10,446.0100,15.1900
1994-05-11,441.4900,15.5500
1994-05-12,443.7500,15.4600
1994-05-13,444.1400,14.5400
1994-05-16,444.4900,14.6700
1994-05-17,449.3700,14.0800
1994-05-18,453.6900,12.5500
1994-05-19,456.4800,12.3300
1994-05-20,454.9200,12.7900
1994-05-23,453.2000,13.4900
1994-05-24,454.8100,12.7300
1994-05-25,456.3400,12.4300
1994-05-26,457.0600,12.5000
1994-05-27,457.3300,12.4900
1994-05-31,456.5000,13.0300
1994-06-01,457.6300,12.7200
1994-06-02,457.6500,12.7300
1994-06-03,460.1300,12.1900
1994-06-06,458.8800,13.0300
1994-06-07,458.2100,13.0500
1994-06-08,457.0600,13.3200
1994-06-09,457.8600,13.2100
1994-06-10,458.6700,12.6900
1994-06-13,459.1000,11.9200
1994-06-14,462.3700,11.6000
1994-06-15,460.6100,11.5200
1994-06-16,461.9300,11.2200
1994-06-17,458.4500,12.3100
1994-06-20,455.4800,13.9600
1994-06-21,451.3400,14.7000
1994-06-22,453.0900,14.0200
1994-06-23,449.6300,14.1200
1994-06-24,442.8000,16.7200
1994-06-27,447.3100,15.5300
1994-06-28,446.0700,15.0400
1994-06-29,447.6300,14.4200
1994-06-30,444.2700,14.9700
1994-07-01,446.2000,14.3600
1994-07-05,446.3700,14.9200
1994-07-06,446.1300,14.7000
1994-07-07,448.3800,14.0100
1994-07-08,449.5500,13.2600
1994-07-11,448.0600,13.8300
1994-07-12,447.9500,13.4000
1994-07-13,448.7300,12.4200
1994-07-14,453.4100,11.6400
1994-07-15,454.1600,11.2800
1994-07-18,455.2200,11.4400
1994-07-19,453.8600,11.6500
1994-07-20,451.6000,11.7000
1994-07-21,452.6100,11.6500
1994-07-22,453.1100,11.2200
1994-07-25,454.2500,11.4600
1994-07-26,453.3600,11.6600
1994-07-27,452.5700,11.9300
1994-07-28,454.2400,12.0300
1994-07-29,458.2600,11.1300
1994-08-01,461.0100,11.1700
1994-08-02,460.5600,11.2700
1994-08-03,461.4500,11.3500
1994-08-04,458.4000,12.1800
1994-08-05,457.0900,12.3400
1994-08-08,457.8900,12.4100
1994-08-09,457.9200,12.5400
1994-08-10,460.3000,11.9100
1994-08-11,458.8800,12.1300
1994-08-12,461.9400,11.0900
1994-08-15,461.2300,12.0600
1994-08-16,465.0100,11.3900
1994-08-17,465.1700,11.5400
1994-08-18,463.1700,12.0700
1994-08-19,463.6800,12.8300
1994-08-22,462.3200,12.6200
1994-08-23,464.5100,11.7500
1994-08-24,469.0300,11.5700
1994-08-25,468.0800,12.0200
1994-08-26,473.8000,12.1900
1994-08-29,474.5900,11.8200
1994-08-30,476.0700,11.2300
1994-08-31,475.4900,11.9700
1994-09-01,473.1700,11.8600
1994-09-02,470.9900,11.4000
1994-09-06,471.8600,11.6900
1994-09-07,470.9900,11.8100
1994-09-08,473.1400,11.8600
1994-09-09,468.1800,13.1200
1994-09-12,466.2100,14.0100
1994-09-13,467.5100,13.7700
1994-09-14,468.8000,13.0900
1994-09-15,474.8100,11.8800
1994-09-16,471.1900,12.8000
1994-09-19,470.8500,13.0600
1994-09-20,463.3600,14.4500
1994-09-21,461.4600,14.4900
1994-09-22,461.2700,13.8900
1994-09-23,459.6700,14.5300
1994-09-26,460.8200,14.5600
1994-09-27,462.0500,14.1300
1994-09-28,464.8400,13.2500
1994-09-29,462.2400,13.9700
1994-09-30,462.7100,14.2800
1994-10-03,461.7400,15.4400
1994-10-04,454.5900,16.6600
1994-10-05,453.5200,15.9200
1994-10-06,452.3600,16.2400
1994-10-07,455.1000,14.9200
1994-10-10,459.0400,14.7200
1994-10-11,465.7900,13.5500
1994-10-12,465.4700,14.5100
1994-10-13,467.7900,14.9000
1994-10-14,469.1000,13.3200
1994-10-17,468.9600,14.7600
1994-10-18,467.6600,14.5900
1994-10-19,470.2800,15.1300
1994-10-20,466.8500,15.9900
1994-10-21,464.8900,15.9100
1994-10-24,460.8300,16.9700
1994-10-25,461.5300,16.1300
1994-10-26,462.6200,15.7000
1994-10-27,465.8500,15.6700
1994-10-28,473.7700,14.5600
1994-10-31,472.3500,14.5600
1994-11-01,468.4200,14.8400
1994-11-02,466.5100,15.3400
1994-11-03,467.9100,15.5800
1994-11-04,462.2800,16.7500
1994-11-07,463.0700,17.3700
1994-11-08,465.6500,16.3000
1994-11-09,465.4000,16.4200
1994-11-10,464.3700,16.0000
1994-11-11,462.3500,16.5000
1994-11-14,466.0400,16.6800
1994-11-15,465.0300,16.6600
1994-11-16,465.6200,15.5600
1994-11-17,463.5700,15.9100
1994-11-18,461.4700,16.0000
1994-11-21,458.3000,16.1300
1994-11-22,450.0900,17.2400
1994-11-23,449.9300,18.4100
1994-11-25,452.2900,17.4400
1994-11-28,454.1600,16.8300
1994-11-29,455.1700,16.1500
1994-11-30,453.6900,15.9500
1994-12-01,448.9200,16.6900
1994-12-02,453.3000,16.5500
1994-12-05,453.3200,16.1000
1994-12-06,453.1100,16.0500
1994-12-07,451.2300,16.2800
1994-12-08,445.4500,18.1500
1994-12-09,446.9600,16.0400
1994-12-12,449.4700,15.4600
1994-12-13,450.1500,14.4800
1994-12-14,454.9700,13.0300
1994-12-15,455.3400,12.8700
1994-12-16,458.8000,12.7900
1994-12-19,457.9100,13.0200
1994-12-20,457.1000,12.9800
1994-12-21,459.6100,12.0500
1994-12-22,459.6800,12.4200
1994-12-23,459.8300,11.8200
1994-12-27,462.4700,12.0700
1994-12-28,460.8600,12.8100
1994-12-29,461.1700,12.8600
1994-12-30,459.2700,13.2000
1995-01-03,459.1100,14.2500
1995-01-04,460.7100,13.5300
1995-01-05,460.3400,13.5000
1995-01-06,460.6800,13.1300
1995-01-09,460.8300,13.3300
1995-01-10,461.6800,12.5200
1995-01-11,461.6600,12.1500
1995-01-12,461.6400,12.8300
1995-01-13,465.9700,11.1000
1995-01-16,469.3800,11.1400
1995-01-17,470.0500,11.7900
1995-01-18,469.7100,11.5700
1995-01-19,466.9500,11.8600
1995-01-20,464.7800,12.1500
1995-01-23,465.8200,12.7900
1995-01-24,465.8600,11.9400
1995-01-25,467.4400,11.4600
1995-01-26,468.3200,11.2500
1995-01-27,470.3900,11.2500
1995-01-30,468.5100,12.2600
1995-01-31,470.4200,11.9600
1995-02-01,470.4000,11.7300
1995-02-02,472.7900,11.1300
1995-02-03,478.6500,10.9800
1995-02-06,481.1400,11.2200
1995-02-07,480.8100,11.1700
1995-02-08,481.1900,11.4200
1995-02-09,480.1900,11.6300
1995-02-10,481.4600,11.2800
1995-02-13,481.6500,11.4100
1995-02-14,482.5500,11.4300
1995-02-15,484.5400,11.5200
1995-02-16,485.2200,11.6100
1995-02-17,481.9700,11.7100
1995-02-21,482.7200,12.0500
1995-02-22,485.0700,11.3900
1995-02-23,486.9100,11.1500
1995-02-24,488.1100,10.8400
1995-02-27,483.8100,12.5100
1995-02-28,487.3900,11.7500
1995-03-01,485.6500,11.6500
1995-03-02,485.1300,12.0200
1995-03-03,485.4200,11.4500
1995-03-06,485.6300,12.1700
1995-03-07,482.1200,14.2200
1995-03-08,483.1400,13.7200
1995-03-09,483.1600,13.3600
1995-03-10,489.5700,12.3800
1995-03-13,490.0500,12.1500
1995-03-14,492.8900,12.1000
1995-03-15,491.8800,12.4200
1995-03-16,495.4100,11.9500
1995-03-17,495.5200,11.8000
1995-03-20,496.1400,11.3400
1995-03-21,495.0700,11.5300
1995-03-22,495.6700,11.2900
1995-03-23,495.9500,11.4300
1995-03-24,500.9700,11.1900
1995-03-27,503.2000,11.8300
1995-03-28,503.9000,11.3300
1995-03-29,503.1200,12.5100
1995-03-30,502.2200,12.6200
1995-03-31,500.7100,13.3700
1995-04-03,501.8500,13.5000
1995-04-04,505.2400,12.6200
1995-04-05,505.5700,12.9600
1995-04-06,506.0800,12.8100
1995-04-07,506.4200,12.8500
1995-04-10,507.0100,12.7900
1995-04-11,505.5300,12.7300
1995-04-12,507.1700,12.0400
1995-04-13,509.2300,11.4800
1995-04-17,506.1300,12.3300
1995-04-18,505.3700,12.9600
1995-04-19,504.9200,13.0900
1995-04-20,505.2900,12.1000
1995-04-21,508.4900,11.8600
1995-04-24,512.8900,11.9200
1995-04-25,512.1000,12.4100
1995-04-26,512.6600,12.2800
1995-04-27,513.5500,11.9300
1995-04-28,514.7100,11.7500
1995-05-01,514.2600,12.1400
1995-05-02,514.8600,11.8800
1995-05-03,520.4800,11.6900
1995-05-04,520.5400,12.6400
1995-05-05,520.1200,12.0600
1995-05-08,523.9600,12.2200
1995-05-09,523.5600,12.7500
1995-05-10,524.3600,13.0800
1995-05-11,524.3700,12.9800
1995-05-12,525.5500,11.8400
1995-05-15,527.7400,12.3800
1995-05-16,528.1900,12.2000
1995-05-17,527.0700,12.3600
1995-05-18,519.5800,13.1300
1995-05-19,519.1900,12.8100
1995-05-22,523.6500,11.6800
1995-05-23,528.5900,11.5500
1995-05-24,528.6100,11.2600
1995-05-25,528.5900,11.6300
1995-05-26,523.6500,12.2000
1995-05-30,523.5800,12.5200
1995-05-31,533.4000,12.8500
1995-06-01,533.4900,12.2100
1995-06-02,532.5100,12.9800
1995-06-05,535.6000,13.4500
1995-06-06,535.5500,13.0000
1995-06-07,533.1300,12.8400
1995-06-08,532.3500,12.8900
1995-06-09,527.9400,12.7600
1995-06-12,530.8800,11.9100
1995-06-13,536.0500,11.2900
1995-06-14,536.4700,11.2900
1995-06-15,537.1200,11.2300
1995-06-16,539.8300,10.7500
1995-06-19,545.2200,11.2100
1995-06-20,544.9800,11.1600
1995-06-21,543.9800,11.3200
1995-06-22,551.0700,11.4400
1995-06-23,549.7100,11.1200
1995-06-26,544.1300,11.8000
1995-06-27,542.4300,12.3700
1995-06-28,544.7300,11.7400
1995-06-29,543.8700,11.5900
1995-06-30,544.7500,11.3800
1995-07-03,547.0900,11.5700
1995-07-05,547.2600,12.1000
1995-07-06,553.9900,11.5200
1995-07-07,556.3700,11.7700
1995-07-10,557.1900,12.1900
1995-07-11,554.7800,12.2500
1995-07-12,560.8900,12.3100
1995-07-13,561.0000,12.5600
1995-07-14,559.8900,12.0800
1995-07-17,562.7200,12.2600
1995-07-18,558.4600,12.6800
1995-07-19,550.9800,13.4900
1995-07-20,553.5400,12.7800
1995-07-21,553.6200,12.3700
1995-07-24,556.6300,12.5500
1995-07-25,561.1000,12.7700
1995-07-26,561.6100,13.1800
1995-07-27,565.2200,13.1800
1995-07-28,562.9300,13.1800
1995-07-31,562.0600,13.4900
1995-08-01,559.6400,13.5600
1995-08-02,558.8000,13.6600
1995-08-03,558.7500,13.7800
1995-08-04,558.9400,13.2100
1995-08-07,560.0300,13.1000
1995-08-08,560.3900,13.0600
1995-08-09,559.7100,12.7500
1995-08-10,557.4500,13.0000
1995-08-11,555.1100,12.9000
1995-08-14,559.7400,13.2400
1995-08-15,558.5700,12.3500
1995-08-16,559.9700,12.4500
1995-08-17,559.0400,12.1300
1995-08-18,559.2100,12.0300
1995-08-21,558.1100,13.4200
1995-08-22,559.5200,12.6000
1995-08-23,557.1400,13.1700
1995-08-24,557.4600,12.9400
1995-08-25,560.1000,12.3300
1995-08-28,559.0500,12.4800
1995-08-29,560.0000,12.6500
1995-08-30,560.9200,12.0300
1995-08-31,561.8800,11.5200
1995-09-01,563.8400,11.2900
1995-09-05,569.1700,11.6500
1995-09-06,570.1700,11.6500
1995-09-07,570.2900,11.8500
1995-09-08,572.6800,11.1600
1995-09-11,573.9100,11.5100
1995-09-12,576.5100,11.4600
1995-09-13,578.7700,11.3500
1995-09-14,583.6100,11.1000
1995-09-15,583.3500,11.5800
1995-09-18,582.7700,12.3400
1995-09-19,584.2000,12.6700
1995-09-20,586.7700,12.3500
1995-09-21,583.0000,12.5000
1995-09-22,581.7300,12.4600
1995-09-25,581.8100,13.2200
1995-09-26,581.4100,12.9000
1995-09-27,581.0400,12.9000
1995-09-28,585.8700,12.4600
1995-09-29,584.4100,12.7400
1995-10-02,581.7200,13.9500
1995-10-03,582.3400,14.5000
1995-10-04,581.4700,14.8600
1995-10-05,582.6300,15.7400
1995-10-06,582.4900,13.9800
1995-10-09,578.3700,14.8500
1995-10-10,577.5200,14.9700
1995-10-11,579.4600,14.5700
1995-10-12,583.1000,14.2400
1995-10-13,584.5000,13.6700
1995-10-16,583.0300,14.6200
1995-10-17,586.7800,14.0300
1995-10-18,587.4400,14.0500
1995-10-19,590.6500,13.5500
1995-10-20,587.4600,13.4600
1995-10-23,585.0600,14.1700
1995-10-24,586.5400,13.8500
1995-10-25,582.4700,14.4900
1995-10-26,576.7200,15.5900
1995-10-27,579.7000,14.6300
1995-10-30,583.2500,14.2600
1995-10-31,581.5000,13.8300
1995-11-01,584.2200,13.4100
1995-11-02,589.7200,13.1900
1995-11-03,590.5700,12.2600
1995-11-06,588.4600,12.7400
1995-11-07,586.3200,13.0500
1995-11-08,591.7100,12.1600
1995-11-09,593.2600,12.4600
1995-11-10,592.7200,12.9700
1995-11-13,592.3000,13.2000
1995-11-14,589.2900,13.3800
1995-11-15,593.9600,12.9500
1995-11-16,597.3400,12.5700
1995-11-17,600.0700,12.4900
1995-11-20,596.8500,12.3700
1995-11-21,600.2400,11.7400
1995-11-22,598.4000,11.8100
1995-11-24,599.9700,11.8700
1995-11-27,601.3200,12.4300
1995-11-28,606.4500,11.5700
1995-11-29,607.6400,11.6500
1995-11-30,605.3700,11.5800
1995-12-01,606.9800,11.1100
1995-12-04,613.6800,10.6600
1995-12-05,617.6800,11.6500
1995-12-06,620.1800,12.7000
1995-12-07,616.1700,12.7400
1995-12-08,617.4800,11.1200
1995-12-11,619.5200,11.0600
1995-12-12,618.7800,10.6300
1995-12-13,621.6900,10.3600
1995-12-14,616.9200,11.0700
1995-12-15,616.3400,11.4400
1995-12-18,606.8100,14.5500
1995-12-19,611.9300,13.1600
1995-12-20,605.9400,12.2000
1995-12-21,610.4900,10.7700
1995-12-22,611.9500,11.5100
1995-12-26,614.3000,11.4900
1995-12-27,614.5300,11.9800
1995-12-28,614.1200,12.2500
1995-12-29,615.9300,12.5200
1996-01-02,620.7300,12.1900
1996-01-03,621.3200,12.1000
1996-01-04,617.7000,13.7800
1996-01-05,616.7100,13.5800
1996-01-08,618.4600,13.1100
1996-01-09,609.4500,15.2100
1996-01-10,598.4800,16.4000
1996-01-11,602.6900,14.6900
1996-01-12,601.8100,14.2300
1996-01-15,599.8200,14.9900
1996-01-16,608.4400,14.0900
1996-01-17,606.3700,14.2500
1996-01-18,608.2400,13.5800
1996-01-19,611.8300,12.7000
1996-01-22,613.4000,13.3400
1996-01-23,612.7900,13.5600
1996-01-24,619.9600,12.5400
1996-01-25,617.0300,12.9400
1996-01-26,621.6200,12.0000
1996-01-29,624.2200,12.1900
1996-01-30,630.1500,12.4200
1996-01-31,636.0200,12.5300
1996-02-01,638.4600,12.6500
1996-02-02,635.8400,13.2300
1996-02-05,641.4300,13.4600
1996-02-06,646.3300,14.5900
1996-02-07,649.9300,14.1100
1996-02-08,656.0700,13.8900
1996-02-09,656.3700,14.6300
1996-02-12,661.4500,14.6900
1996-02-13,660.5100,14.9400
1996-02-14,655.5800,15.5900
1996-02-15,651.3200,16.1300
1996-02-16,647.9800,15.3700
1996-02-20,640.6500,16.8000
1996-02-21,648.1000,14.4700
1996-02-22,658.8600,14.5600
1996-02-23,659.0800,14.7800
1996-02-26,650.4600,16.3800
1996-02-27,647.2400,16.6300
1996-02-28,644.7500,16.7200
1996-02-29,640.4300,17.0400
1996-03-01,644.3700,16.7200
1996-03-04,650.8100,16.6700
1996-03-05,655.7900,16.1000
1996-03-06,652.0000,16.5600
1996-03-07,653.6500,16.4900
1996-03-08,633.5000,20.7000
1996-03-11,640.0200,19.4000
1996-03-12,637.0900,19.0900
1996-03-13,638.5500,18.1300
1996-03-14,640.8700,16.9300
1996-03-15,641.4300,16.5400
1996-03-18,652.6500,17.3100
1996-03-19,651.6900,18.3500
1996-03-20,649.9800,18.6600
1996-03-21,649.1900,17.7400
1996-03-22,650.6200,17.0500
1996-03-25,650.0400,17.8400
1996-03-26,652.9700,17.8000
1996-03-27,648.9100,17.8900
1996-03-28,648.9400,18.1600
1996-03-29,645.5000,18.8800
1996-04-01,653.7300,17.9000
1996-04-02,655.2600,16.4500
1996-04-03,655.8800,16.3300
1996-04-04,655.8600,16.1800
1996-04-08,644.2400,18.7200
1996-04-09,642.1900,17.3200
1996-04-10,633.5000,20.2200
1996-04-11,631.1800,19.6500
1996-04-12,636.7100,17.3800
1996-04-15,642.4900,16.8300
1996-04-16,645.0000,16.4500
1996-04-17,641.6100,17.0700
1996-04-18,643.6100,16.4100
1996-04-19,645.0700,15.1200
1996-04-22,647.8900,15.3800
1996-04-23,651.5800,15.0100
1996-04-24,650.1700,14.9100
1996-04-25,652.8700,14.7200
1996-04-26,653.4600,14.7500
1996-04-29,654.1600,15.4500
1996-04-30,654.1700,15.8300
1996-05-01,654.5800,16.0700
1996-05-02,643.3800,18.6200
1996-05-03,641.6300,16.7000
1996-05-06,640.8100,16.9200
1996-05-07,638.2600,16.8700
1996-05-08,644.7700,15.7800
